"","wt_nt.1","wt_nt.2","wt.1","wt.2","ako_nt.1","ako_nt.2","ako.1","ako.2"
"TC1100002988.mm.2",6.16763479179561,5.471808725696,5.65144723633728,6.44343849123746,5.83034653531574,5.87866686092058,5.28603207674822,6.17058437224297
"TC1100001841.mm.2",5.60409530243561,5.89747310769945,5.04463839200359,5.12423466566323,5.1517380520007,5.41722787483491,5.95141023736639,5.41702266771652
"TC0800003218.mm.2",8.12437674067247,8.44921056282342,8.54705531549534,8.06424814207697,7.68212512299137,8.43987953007531,8.21382947252598,8.05023883535943
"TC1900000079.mm.2",6.23994606347198,6.96994235071335,7.12637156321825,7.43243733282103,6.11703730693541,7.09373448508416,6.73704769400884,7.47495829117278
"TC0500001779.mm.2",7.99100206550644,7.52521971771059,8.40031272896614,8.23368866801502,7.45391857112646,7.71150645497118,8.08477788221773,7.83730615241311
"TC0400000248.mm.2",7.96254595504616,8.14756878016683,8.05903053950942,7.88705660947262,7.78189399415924,7.75085180990581,7.57407693654236,7.03327847937298
"TC1800000929.mm.2",7.71837600090234,7.25741862241928,8.1408131931348,7.97216957454592,7.21304977891347,7.63064559417717,8.37775492401609,8.58008946311987
"TC0700000519.mm.2",7.28452048227861,7.69232214625587,6.67845754706217,6.20615589709343,6.33310927584388,7.92019423321589,6.72561259714971,7.10893451754738
"TC1900000114.mm.2",7.81209600272908,8.59136515928152,8.05348325166399,8.26340728934936,8.17352736033075,8.80984615102638,8.17034551359683,8.86600108365686
"TC0600000374.mm.2",4.08154813703304,3.9349013998434,4.87894807907514,4.78019575765265,3.14866233687066,4.22336066754817,3.5031942868746,4.51026115984117
"TC1700000484.mm.2",9.65552530323212,9.77704208717315,9.31083230256824,9.38344174851553,9.68706651760314,9.70929213929818,9.37928527517598,9.11554531300072
"TC1400001711.mm.2",5.07577455451377,4.27385090359376,5.23302667564363,4.69399123534232,4.31217966401896,4.41793113548851,5.08231084041133,4.50191442668549
"TC0100003155.mm.2",3.79782571437414,4.06455510853195,3.90759634644181,3.93284625815883,4.40324339557291,3.61588573776889,3.24213639109798,4.06229675326957
"TC0200004133.mm.2",5.85845908585159,5.91710838687082,6.21590568594515,6.89177006537971,6.57086262532067,6.53687735845109,6.40921755325536,6.45655026668875
"TC0200003492.mm.2",7.38272857688833,7.66666004863434,8.16369641580822,8.1909707106219,8.36164022281234,8.1361334500234,8.43155168889067,8.23352234680107
"TC0700000250.mm.2",3.02235261708303,2.94991477287891,2.98543655092845,3.38412419716657,3.47157723076967,3.04231087168325,3.60280322610107,3.40321917618355
"TC0700002449.mm.2",5.35802087273414,4.59546597870112,4.89914762458525,4.40630415112237,4.62804433504344,4.49922019231179,4.98354733836655,5.04099301106381
"TC0300001136.mm.2",8.80033691511745,8.25049430487289,9.46902971526377,8.96723092631813,8.69888808005432,8.05909620307009,9.34543257702805,8.86749888334374
"TC1200000467.mm.2",9.84059178924686,9.54976317867192,10.6727092742347,10.3266253388336,9.6797243054691,9.24592921626647,10.7310931579319,10.0270446183375
"TC0200005399.mm.2",8.95501603232132,8.4801522216044,9.38839995844494,9.06447095356397,8.84865853007986,8.5126977029891,9.34717107038441,8.96659375061204
"TC1800001541.mm.2",7.20884129460705,7.19595719040431,6.73835588743591,6.59264423285928,7.12111295196841,7.84864629070582,6.86852816489143,6.29424920323394
"TC1200002392.mm.2",3.8830871606952,3.96933018223124,4.8220059322519,4.87515633426283,3.56422830057451,4.16275872528531,5.05379317347787,5.56164417607944
"TC1900000660.mm.2",3.69489488840233,3.63594443664824,3.54448250298257,3.46596013051759,3.15737883710233,3.20389763839117,3.53054337893122,3.84642091953364
"TC0800000796.mm.2",10.8014177690337,11.3801380291549,10.801652203563,11.2216468038593,11.0780651764454,11.5219825621568,10.626654872877,11.3350788540913
"TC1000000192.mm.2",4.11492551133313,4.26827391884797,4.70695041146288,4.19185187416711,4.1382200297523,3.81757595784781,4.65118010194232,4.86274398947473
"TC0700002744.mm.2",7.50853807050765,7.92039361367298,7.22057124972037,7.26544080128251,7.5922414253083,7.59523940277724,7.3429744837231,6.56202406768695
"TC0700000546.mm.2",6.79883957915238,6.99135038934232,7.44758778765468,7.42066375602579,6.90490643025276,7.7751843042565,7.7753103985294,7.53408312925523
"TC1100003567.mm.2",5.89685339902741,6.54953669433497,5.95475522646081,5.91034307086261,5.2014711823183,7.02245755827165,5.85078993872918,6.24128657266177
"TC0700003614.mm.2",3.44281761452557,4.02327371796403,3.54625283659361,3.64568193005239,3.6771301033726,3.16564654056855,3.13087183596436,4.11879893460004
"TC0400004146.mm.2",4.9916780527638,5.45307345336942,5.11139765384135,5.24122551518146,5.38276793768564,5.04436131516383,4.72240321351272,4.84503973734427
"TC1300002015.mm.2",4.71572054089551,4.46995064670857,4.82164756298112,4.52305860612751,4.28007029947358,4.61423484467103,4.10205651781657,4.67164002839478
"TC1600001233.mm.2",5.09545900437283,5.59594672386093,4.70400169407128,5.10512009220287,5.62249444970774,5.40061333072104,5.27135218908378,5.5532584407318
"TC0200000511.mm.2",7.73346654086046,8.03471619736198,8.00494226384308,7.84369676117581,7.14313122454644,7.50184081069764,7.89727258350137,7.61446307073086
"TC0300001937.mm.2",7.41064738705947,6.93883817494572,11.1758550382416,11.5535807262293,6.76605092748084,7.69562942632436,10.8276763159808,9.42278346924661
"TC0900000678.mm.2",7.4984667276518,7.76449004676197,7.20225863567625,7.26371804854519,7.56247851695656,7.71560631256131,7.4398792625529,7.16134164473581
"TC1700001946.mm.2",4.4164522761906,5.17232319143959,4.06748336580018,4.63697083115777,4.78327257896017,4.39884278927357,4.14565906171482,4.95911022633805
"TC0200002291.mm.2",7.31173886071406,6.71820439371326,6.54254465358369,6.96485031237936,7.16170695866117,6.57485911964786,6.33622431959841,6.95816260832192
"TC1500000932.mm.2",8.00305494624665,8.11092517064305,7.43896152863022,7.71026579296118,8.02600661431205,8.23845103608344,8.34635576185798,7.98663717520237
"TC0100000193.mm.2",3.66214191603807,2.83124268028505,3.04767865622588,3.48538107885822,3.01596840370076,3.51961938404069,3.28994860352474,3.58546292276865
"TC0700000265.mm.2",4.28519675672486,3.31259574505278,3.70956170696004,3.83750849742549,3.67894273609845,3.58970087409507,3.34596989151541,3.53223683960868
"TC0700004164.mm.2",9.97938909967615,9.91029772565906,9.40264680105066,9.08826970705025,10.2386455897176,10.2415046136741,9.73966668489694,9.55406432116665
"TC0100001952.mm.2",8.61050459620033,8.10185405723712,8.80399173697727,8.56084981046997,8.54589243133234,8.03510436939611,8.51339600539885,8.50700951211265
"TC1000000079.mm.2",8.03264316525665,7.63391059341522,7.62977461968984,7.24415156633369,7.68154888551339,7.799612387782,7.49889783516774,6.94775713925313
"TC1000001962.mm.2",6.44709111182617,5.79030993918006,6.32711877886942,6.11698720547688,5.90662057130744,6.12385141508516,6.18386369372802,6.62137526443177
"TC1000000364.mm.2",6.39450688400994,6.60599163041337,6.5453217339977,6.73809606309159,5.95723748544461,6.74315092418586,6.22049830829206,7.04963797171196
"TC1000000529.mm.2",6.15013892348343,5.96016102432003,7.62205712531064,8.29450277808908,5.23481125902989,7.23069675517988,7.96267181635808,8.88505581566628
"TC1000000905.mm.2",5.50347714855284,5.32285982353829,5.26141285292256,5.05632855768693,4.92693663362165,4.95740644358921,4.99310364072803,5.34598605637635
"TC1000001309.mm.2",3.24781019808962,3.3229023722945,3.51860783040018,3.27482589351426,3.08388550201663,2.95643478847112,3.57810650781704,3.82946089962763
"TC1100000096.mm.2",12.2980189154878,12.2720507753035,11.7448313467675,11.8911808103869,12.3539349283587,12.1019206566083,11.7368341573805,11.4369250065793
"TC1100000756.mm.2",8.88169811010367,8.80948223113044,9.59929777539328,9.73873316651814,9.11798186573355,9.3272760759795,9.79100479896847,10.0315634112273
"TC1100003265.mm.2",8.32279334933831,7.8631830816201,7.35144046231899,7.56770741960118,7.67708475305276,7.85436203880304,7.58775305126744,7.14786269056516
"TC1100001136.mm.2",8.56758691125853,8.50321270100471,8.98181060159568,8.98623387582566,8.7747211312222,8.52378230478866,9.07065350123422,9.08920804266086
"TC1100003569.mm.2",5.76810223266792,6.13110423482913,4.3165887478127,4.36846629211365,6.97968419288777,5.38424418225988,4.85258758151609,3.80064542619454
"TC1100001583.mm.2",3.73305250373631,4.52467451707186,4.22947547578947,3.81772302664626,3.71448673573866,3.63706308586546,3.58873335945121,4.2875816466621
"TC1100002001.mm.2",8.17467534856187,7.67653051428781,6.62756303161817,6.075725920226,5.87348774465474,7.83933728292127,6.40323635259671,6.03822243018511
"TC1200000678.mm.2",7.72915028807189,7.27342174137873,7.62597314734256,6.96870412244555,7.72502992437697,6.94028183226247,7.58315616257679,6.62639185187911
"TC1200000700.mm.2",7.71375100478845,7.76022118398518,7.83006659531595,8.02946922393561,7.61711199984077,7.93248624226722,7.28831080694382,7.40219380371994
"TC1200001974.mm.2",8.84700864919262,9.24827059182636,9.22528088409613,9.42705277719099,8.40114029092053,8.82227271021437,8.6911048696899,9.09800292244927
"TC1300000817.mm.2",5.42585956785982,4.76958851095428,5.66163211815361,5.26997766242985,5.76191362381742,5.69446291309019,5.81842268140793,4.80394085291002
"TC1300002543.mm.2",7.4054272730667,8.4794061778804,5.36388777697646,5.38348165655837,8.70641250296384,7.2691874248937,5.38130422712124,5.23847448589716
"TC1400001439.mm.2",4.0156125449008,3.97423046378086,3.42279413168905,3.47125561371776,4.28399133047793,3.68616625720049,3.27499822484463,3.86842831769905
"TC1400000599.mm.2",5.1889957092756,5.4570614317571,5.40948172746706,4.97830525611822,5.37351482515674,5.34952430408118,4.52649461092999,5.11260136087222
"TC1500002075.mm.2",7.8648901154696,7.39306178590392,6.41374591144266,5.81724734402411,5.92579299218035,8.3102541704193,6.03970492806025,5.95237494570897
"TC1400000609.mm.2",9.7411448766686,9.88858758797398,9.67315161363893,10.2384453273742,9.54353080090465,10.2339556448979,10.191155227189,10.506216908838
"TC1400000779.mm.2",4.91768760368796,5.15976213387276,5.24813846647357,5.41846788001105,5.34910536509217,4.88203737827087,4.84714629393488,5.49956660504063
"TC1400002833.mm.2",8.27460916980282,8.28487475040401,9.67490055052603,9.62014292050788,7.25846667514398,8.7819272739901,9.31542672365601,9.87042179831765
"TC1400002264.mm.2",3.59847877571219,3.70572962345446,3.9727141404836,3.51815350761589,4.04715360947573,3.56530585856217,3.18132858805867,3.91878476658464
"TC1400002332.mm.2",5.08069402344412,5.45733363994029,4.8163033851354,4.4521082634873,4.76887214331059,5.09866883258562,5.04381117476688,4.40937901154815
"TC1500000103.mm.2",7.75945200468707,8.47539706920828,7.56897846991236,8.10474238557523,7.77255570268289,8.47371099752435,7.85854130472395,8.36690133118075
"TC0300002139.mm.2",8.46304332199116,7.79465527387419,7.61563520940795,7.15120196398101,7.48730112139353,6.60331073319024,7.23307697428665,7.09470205820481
"TC1500001571.mm.2",3.90583479913622,4.57510408280434,3.69276424733976,4.26862195439919,4.2412050363517,4.15419479244537,3.64447392155754,4.34232694283019
"TC1500000599.mm.2",7.61540190750085,7.76500180951422,6.79350568873865,7.39763349654386,7.30292356416285,7.31677709048685,6.94152643106532,6.57971065531078
"TC1600001111.mm.2",6.23545676317533,6.58005136590679,5.80176734340185,5.82502376368313,6.82846010088707,6.38567442630228,6.07010035136558,6.03201857200577
"TC1300002542.mm.2",5.02535989442802,5.24208526028021,4.39751605982712,4.56505053533972,5.62345549936838,5.21072404341223,3.83853086871091,5.07202456335798
"TC1600000089.mm.2",5.21500296124576,4.86290279160883,5.14176219172255,5.28253017052886,5.56737886250772,5.09284365200857,4.59647975464758,5.25702430994221
"TC1600001441.mm.2",3.95428484314954,4.08513561286048,3.40006829543976,3.71160236907686,4.18103164194902,3.67902960916098,3.59252092064613,4.11734390320553
"TC0600001401.mm.2",8.47667874851524,6.96359126408476,8.05202948642951,7.48482658600712,8.47727608125932,7.37818267979012,8.67006995826691,7.06235367872435
"TC1600001471.mm.2",6.13028608676095,6.64712323854707,5.35146160606252,5.9917820415552,6.34102481337406,6.65395857017242,5.2093101420565,5.09394243740429
"TC0800000146.mm.2",9.92163817432303,10.273176155627,10.137224708398,10.3838374644507,9.96278748023238,10.4341394904836,10.4107143075004,10.738787762433
"TC1600000571.mm.2",5.41520166403849,5.6741358958446,6.02867407741175,5.95593193269289,5.85889511924713,5.4683731565565,5.49197559640151,5.92718775707142
"TC1600001884.mm.2",3.03223808112499,3.92638407487167,4.29866423841961,4.12140159957783,3.51244963077007,3.60852602730743,4.00078823430263,3.27989018482321
"TC1600001922.mm.2",6.46806546900532,6.48283841130011,6.05958478888938,6.73903641250288,6.23442168680431,7.38429492155288,6.42001657249691,6.77312545200417
"TC0500001643.mm.2",9.8902039534853,9.67177051344387,10.1138674220197,9.38674073521755,9.98246090470817,9.49701934186724,9.76663826293887,9.1476170652121
"TC1700000318.mm.2",5.367624579449,6.03442221295525,4.13219101472753,4.17952902575909,5.28779753698794,5.48286392250351,5.01177319490215,4.53995097313567
"TC1700000390.mm.2",6.83582451318414,7.33533874794266,7.08811258893303,7.66533479383542,6.756665869928,7.78828477350345,7.35249448245025,7.9871417859149
"TC1700000471.mm.2",5.87749915666978,5.90153397526593,5.15174818174664,5.70045286581613,5.46899027233848,5.24268971565801,5.06120691784302,5.56109955295095
"TC0X00001859.mm.2",9.21842012128783,9.29458555525654,8.30256717049766,8.87894742429017,9.64817747212457,9.51815310815629,8.5507180914731,8.35011233268246
"TC1200000798.mm.2",5.8635752459476,6.37474439025706,4.92628429272941,4.89660303466384,5.60614400457516,6.4705714971151,5.11777857327809,5.12897913430737
"TC1700002454.mm.2",5.42554617997465,5.62180916859075,5.54763515616551,5.97726895481896,5.39014263548354,6.05375125779616,6.43998836978272,6.32485764720002
"TC1700002536.mm.2",6.43628834032345,6.1919343559154,7.70615225598585,7.74818872989921,6.03845048993021,6.40341477184444,7.14569863491699,6.61676645147558
"TC1700001166.mm.2",4.41436945260331,4.41535939923825,3.67756514404786,4.57969867928685,4.34898088366818,4.05551378479536,4.5011738499672,4.343793819723
"TC1800001009.mm.2",8.64171673671913,8.38835879574891,8.20163357461139,7.961257659059,8.70788520729258,8.37311551278977,8.12082733239226,7.93708756252305
"TC0Y00000235.mm.2",8.54820266989096,4.51902522760773,6.80460242069406,4.63649185443031,8.89345977336665,9.17659106304609,8.62626071615912,7.99469326619485
"TC1800000240.mm.2",8.70821406998839,8.43534056702919,9.40681809023357,8.79634672936409,8.6113558152604,8.85701714403175,9.04288737863154,9.29063376871018
"TC0900001623.mm.2",7.59228700412483,6.73649154621676,6.74242274956822,6.37439567652897,6.98407237884743,7.13450486586782,7.33928832051655,6.85460902912842
"TC1800000429.mm.2",6.11691736811356,6.44212872608764,5.68943451240422,6.6290572408717,6.40028830315006,6.33465947146024,6.01113098203209,6.93537011013247
"TC1800001345.mm.2",6.70846550513851,6.58980001506782,6.26047349441088,6.26103079510356,6.67718235950187,6.42984549755587,6.1557659397417,5.38689290875013
"TC1800001539.mm.2",6.44527515921,6.90743070722826,6.93273508231567,5.93192020711117,7.1681890708306,7.09347320261146,6.42153483057089,6.00999035245068
"TC0100001568.mm.2",7.10854274977754,7.46684002971679,6.12559275639145,5.58595996551945,6.77830883093561,6.44157634727505,5.95412652611528,6.52084594520468
"TC0X00002643.mm.2",10.1510722949722,10.4569813111823,9.47510884749182,9.7376159408725,9.93061382899065,9.96262201556865,8.86780864873731,8.66336172146237
"TC1900001098.mm.2",6.59246474002553,7.00987995429161,6.39724962693821,6.84366254143348,6.83164830924642,7.66855676066143,6.90466914058702,7.29069305989632
"TC1900000201.mm.2",7.1679629489137,7.31863484594872,7.69490811638584,7.2979367036102,7.35659589912746,7.39533439166305,7.78331148939695,7.69361463916831
"TC0Y00000006.mm.2",7.67000813502105,3.53247727103867,5.65870394564282,2.84127473742306,8.71600095446505,8.73797660450513,8.92423770293668,8.42163644568586
"TC0100001656.mm.2",4.18064761138249,4.6678831980936,2.96424453006615,3.29465656583903,5.83074443523417,3.24449134887228,2.70654351255625,3.06051509417698
"TC0600000977.mm.2",4.36129951914412,4.00969324466766,4.19258880673246,4.56638043237272,4.57574000189126,4.28521276471062,4.2109176103314,4.64211396617522
"TC0500002758.mm.2",7.97175795924192,8.11166711530177,8.40830806139635,8.2057172738312,8.93458562049978,7.92244560978556,8.60639018862432,7.78835540419969
"TC1300002040.mm.2",3.94403397514776,4.39438897930583,4.45105150960308,4.06672959229238,4.34622237513992,3.95553083680472,4.22800995721047,3.98035890208846
"TC0100002204.mm.2",7.30575263156784,7.36352612160264,7.8873167970265,7.63072717260073,7.58219055090672,7.11715465283907,8.16610522758923,7.08314541979003
"TC0100000467.mm.2",6.91742066206047,5.39763405651247,5.84502397994866,5.32219291768958,5.91598493569706,6.51191564488244,4.85188366490597,4.65269243313794
"TC0200000634.mm.2",7.38588559076332,7.7738348420418,7.84687715267017,7.68666341870574,7.59961927990784,7.40979207626088,7.07140336216041,7.00492638947205
"TC0100000639.mm.2",5.12863551016876,5.60741351512777,5.98068114145796,5.72377796503851,4.90367524194579,5.17663444152897,5.02675611102897,5.80609035325889
"TC0100002633.mm.2",3.5079066665328,3.99142597573088,3.68539035633948,3.89395644058484,3.89920293979081,3.47723519292036,3.76442215524806,3.65393054066097
"TC0400001569.mm.2",7.32563583479374,6.8980218382294,6.5159814825057,6.24696613197322,6.73632030814691,6.51648469599834,5.77711814083516,5.0350547223635
"TC0100002832.mm.2",4.78562279498568,5.20303942896614,4.22507225328283,4.44821996365024,5.34927982962408,4.91008887505894,4.33307343656795,4.40338076697326
"TC0200000002.mm.2",3.4724057580077,4.66144526395159,3.87323493341875,3.25670297993765,3.65134525387917,4.81955279574054,3.3641960855459,3.40846949458931
"TC0200003238.mm.2",6.42643904425467,6.8253072204104,6.19689560724149,6.77835430040111,6.25920994745089,6.81476368371866,6.79315765142676,6.66820356336927
"TC0200000501.mm.2",7.41992971541504,7.40338872923929,7.02925355303696,7.35410890653703,7.91375146296547,8.00747416063165,7.24456544756281,6.65533863948062
"TC0X00002165.mm.2",8.84342279202077,8.6789023493103,8.1111653619228,7.71054954171817,8.85765417236611,8.16654470234675,8.24787249731461,7.67519247674222
"TC0900001242.mm.2",4.20003757415475,4.22827822014198,4.31065317003505,3.77010238889329,4.43525797362608,3.78322669534204,3.51306775828008,4.00316994979449
"TC1200001207.mm.2",8.52800810464302,8.28804362830961,8.35302324817585,7.99910513203215,8.46820793690549,8.4734660544145,8.48005416377239,7.80978733377451
"TC0200004458.mm.2",9.13424532061756,9.34670581677686,8.93751497020357,9.36928468804624,8.68182790528182,9.56942012798346,8.98770740072626,9.14181090857249
"TC1500002217.mm.2",7.97682968517428,9.63583107987113,5.24768525246072,5.77276399298288,10.0783096023986,8.85750130995289,5.04142811570107,5.53032864445713
"TC0200001849.mm.2",7.78821727565959,7.8788803803433,10.6420705417974,10.22861631422,8.47110099998868,8.42635895711673,9.73900621756133,10.204081405575
"TC0200004636.mm.2",5.11468121703152,4.90644381552702,5.16181658059021,5.35409637706998,5.35990281129571,5.01738590742667,4.8582491519115,5.56472739147282
"TC1100000730.mm.2",9.49082644970026,9.78492626409468,8.96725349254074,8.98519938059368,9.9487430833095,9.75052826589565,8.87616342831844,9.05386040568699
"TC0300003150.mm.2",3.56606415082557,3.28494066276937,3.16102026322049,3.20061499065795,3.35554056393545,2.98524590164701,2.84327082260016,3.43066055160926
"TC0200002482.mm.2",7.66577124376613,8.3514568989351,7.32818773841886,7.34527386336421,7.29604487199677,8.0075653847544,7.33485637794064,7.73826789540543
"TC0700001737.mm.2",6.72152524570221,6.86896517903393,6.48415621424632,6.54324409297219,6.9044619716762,6.66591808620185,5.94631045942496,5.45385709809057
"TC0200002779.mm.2",5.94562657599148,6.28578541202164,6.69531727688182,6.69416430641558,6.39947264903134,6.77427159784373,7.32176670877993,6.89838550909179
"TC0200002821.mm.2",5.98055646962464,6.24358047826264,5.54355270059633,5.58608768394964,6.63687081968544,5.83203062315427,5.4759298037974,5.74976278253896
"TC0200005518.mm.2",7.86098586809271,7.5812935287102,7.33230171000757,6.94993664344329,7.44001076952365,7.37633505872641,7.03450109886182,6.72680790693077
"TC1100001886.mm.2",9.53186031590162,9.56622325704394,10.1324822993959,9.86022677990065,9.35947875252675,9.47171156545017,10.5085848191896,10.4931227856167
"TC0300000322.mm.2",6.15436960910564,6.30525612703734,6.41169655230561,6.94747971151683,6.44214865937913,6.82183230873307,7.29792924608196,7.91600575616073
"TC0200005094.mm.2",12.7200438894409,12.560049633438,12.0493437928796,12.1916065217677,12.7079790831569,12.6454758965415,12.198880325252,12.2373650701096
"TC0900002696.mm.2",3.59569570497988,3.36553573366688,3.56017196769683,3.86687661019235,3.81536521539657,3.33304709200802,3.39974509407585,3.95625185141507
"TC1300002084.mm.2",3.06747331836308,3.25844201372784,3.47803826228462,3.64129807905581,3.67836320734061,3.40315969517275,3.54737939179176,3.68962232248487
"TC0300002648.mm.2",6.14684205185649,5.128856995516,6.20783855664573,5.68711311580551,5.3570263121669,5.58657764774005,5.91544370360518,5.74063987131034
"TC1100003807.mm.2",10.9275980320617,10.7274291173822,10.3467034712447,10.5746806509979,11.0192806490927,11.0126574627942,10.1726384092291,10.1921400373611
"TC0900000590.mm.2",6.02840245731628,6.25498528981139,5.57238418128161,5.48683443743855,6.48247201168337,5.71619536496941,5.99486079592563,5.51057462668493
"TC0400000190.mm.2",7.72864925421783,7.34755668422761,7.75945348716756,7.48910939387736,7.39698047588996,7.89904075669806,7.74403560186317,7.27533712981153
"TC0400002513.mm.2",8.60565760803137,9.14725934964777,8.75685452279531,9.46650589606296,8.45652304156819,9.25248787402493,8.36201058859731,8.96641790962765
"TC0400002626.mm.2",7.81716491507348,7.11644636390505,7.71670151301652,7.21098315703256,7.5102416363282,7.26494475573177,7.53001752830563,6.86451268367444
"TC0400001465.mm.2",5.83836409150797,5.84601614433506,3.80077845297655,4.44098395801203,7.31482517789644,5.19394009833841,3.85219292902435,4.57691001657912
"TC0400003653.mm.2",10.1380709784088,9.42625568053987,9.50674985662584,8.94152814961044,9.74650945789867,9.70316794647232,9.41190817022042,9.08059406289651
"TC0400003694.mm.2",4.28396299588677,4.81058986804948,4.50212167822168,4.76441504067964,4.36161055263033,4.62354288905992,4.67727545724218,5.09787802881793
"TC0400001969.mm.2",6.75044248476877,6.5240733759463,6.99173016169702,7.05202811208187,6.68100917492143,8.09241177288587,8.29166526208746,9.03062937302794
"TC1500000614.mm.2",11.1757344438082,10.8968151426082,9.97704829511038,9.95294424878401,11.1622378918421,11.1273396681427,10.3935742343656,10.1934621136512
"TC0400002023.mm.2",4.13746032762961,4.30829808579744,3.53435169299413,3.78523303886683,4.05947767646569,3.76104476417829,3.81415224031328,4.15289899843451
"TC0500000188.mm.2",3.71931209339677,3.62331655073424,3.44273209700693,3.94013560464595,3.56365935685716,3.57165916718099,4.32391252948614,4.08291788835321
"TC0500002045.mm.2",5.53913197615617,6.2499381379363,5.17752206538936,5.55678143055425,5.39129409658742,5.67686353712431,4.45850821045549,5.50703856095239
"TC0500000366.mm.2",5.61168487775324,5.17428281466791,4.93568912557144,4.65428414018451,4.3125163364892,4.77802859013284,4.96041534793162,5.14452886382574
"TC0500001134.mm.2",7.88212102230589,8.30145261553111,8.14198486808889,8.53392841683135,7.66072521781272,8.56885905573186,8.23813031759654,8.64963495584994
"TC0500001412.mm.2",4.17015553932882,3.89149386285235,4.85064526836642,5.01491988059689,4.26020304343592,3.85339613154995,4.3817196464446,4.39217841070709
"TC0500003252.mm.2",6.76443497762588,6.60602754463257,6.30052063688669,6.42677711304618,6.45068705652148,6.54748286307259,6.04138858603824,6.18066337652142
"TC0500001453.mm.2",5.21916006961868,6.0409756526618,5.53706057016719,6.52715103842527,6.11550176383073,7.10196196268973,5.66344360124492,5.6694272584027
"TC0500003373.mm.2",6.81015406005881,7.58565309909198,7.83115994638198,8.31829782482856,7.42408184268998,7.69187599914037,8.04804884368835,8.91266610924551
"TC0500003415.mm.2",5.86750829671474,6.35912739499807,7.35322617442596,7.43612175413551,6.46834080081746,6.13250099383581,7.10169410160071,7.04096600322976
"TC0600000998.mm.2",9.51186373325197,9.97778542324706,9.80223383204047,10.4330321042791,9.56112473447593,10.2907843268463,9.91567265915424,10.4817455002
"TC0600002912.mm.2",5.35287697853853,5.85664177177274,5.06653709120154,5.6061673030893,5.75406285334938,4.95964007161995,5.5698980879169,5.39532867430993
"TC0600001397.mm.2",11.5474006409592,10.584337421388,12.2346189886037,11.8836781857133,11.5074160984857,10.8710534166615,12.2176852107496,12.0734323430022
"TC0600001807.mm.2",10.4410357516914,10.5155978526608,11.0342028381783,10.8792691946955,10.7738159321427,10.1660502688044,11.0199574188775,9.67108871258907
"TC0700000049.mm.2",5.24846673256396,4.69698990943711,5.87079426076244,5.41137060752924,5.04838805390739,5.52712292864389,5.62708284460162,5.92841986073236
"TC0700002213.mm.2",4.00562287370521,3.92276932771832,3.56140668478988,3.91084365187689,4.13543234999315,3.90124403478815,3.58267123656643,4.07589648308536
"TC0800002654.mm.2",8.61030603712123,8.2998328541539,8.6445348859991,8.10277092389724,8.4728172617433,8.15835470819565,8.6733488225163,8.15851256206245
"TC0700000991.mm.2",7.37394147469645,7.39969778477196,7.20827126177016,7.32001697819413,7.7136368520571,7.62207257117711,7.69780266555761,6.57831466201524
"TC0700003581.mm.2",9.07428598297852,9.1787134476043,8.05146880893466,7.60724801306523,9.00317165164083,8.77166489141247,7.92104998563615,7.30924279281761
"TC0700001147.mm.2",7.17949513264894,7.81567057754721,6.85502723774079,8.22906937489753,7.5167243070797,7.99453011121705,7.65187722723614,7.98087361717015
"TC0700004262.mm.2",4.23262294090878,4.35178721036857,4.81699614884278,4.30924682178764,4.39813659990572,4.33272768360746,3.42990721036539,3.95828275671068
"TC0700004324.mm.2",5.87791043786165,6.69777038123676,6.13626270030163,6.42597270521631,5.95605080888254,6.61608153640768,6.03695225701024,6.42506223074298
"TC0800001666.mm.2",3.60612364329915,3.57246330524247,3.95803247099849,3.47358006696471,3.91047530599581,3.5441913023139,3.57365050996119,4.22625736123273
"TC0800002465.mm.2",9.13628194137984,9.28875220987712,8.69161163763305,8.83595189684541,8.94874783374754,9.37819854202727,8.93599273268268,8.62689080459532
"TC0800001078.mm.2",8.67581109328177,8.55847899834664,9.456721134499,9.59561195683545,9.00567902681749,8.3435739963131,10.2516428775549,9.16594355543612
"TC0800001089.mm.2",7.63153826939206,7.50589590416481,7.95729311181488,7.85575285827231,8.14613397462201,8.06666943213175,8.18883588302219,7.57071943422427
"TC0800003186.mm.2",4.91377892396688,4.98012187682374,5.47692579995264,5.05419813234191,5.20210938965116,4.84297527499914,5.43084609880794,5.4442695629822
"TC0900000090.mm.2",6.80550525575743,5.99136566266933,5.03425912245544,4.98803428682824,5.73523384522659,6.04648252201978,4.99048757870709,4.12922557177364
"TC0900001792.mm.2",6.01099857287237,5.97956953764701,5.34948537293685,4.72825075570707,5.17429822419227,5.62255592385211,4.65342205912481,4.93796259873101
"TC0900002152.mm.2",6.69665112745728,7.60540493249924,7.42339254842312,7.66460060557315,7.00471592111872,7.60795551380226,7.58118676212619,7.51972027038905
"TC0900000533.mm.2",4.51728537534781,4.24571941657622,3.57903847311167,3.58103012265294,3.42439796673613,3.75001613606565,3.18586240048188,3.95284668800931
"TC0900002272.mm.2",7.90355184608714,7.38516217901181,7.72551194888133,7.51695799398752,7.57867392222461,7.37154914207824,7.20642684872276,7.00679661859301
"TC0900002310.mm.2",4.22970058782584,4.1962453930982,3.95969193177547,3.74090167386613,4.20349471476977,3.67303358869558,3.93141616009843,4.14547370594667
"TC0900002956.mm.2",6.57355348192977,6.84988614070103,6.32391168855139,6.74157732021273,6.82651684149713,6.42705287591828,6.52170842540992,6.97501832917017
