"","wt_nt.1","wt_nt.2","wt.1","wt.2","ako_nt.1","ako_nt.2","ako.1","ako.2"
"Tnfaip3",8.23008443835355,8.46852394727197,11.2700645503958,11.5695240013571,7.83628110666243,9.23204770631709,11.0652423482384,11.3168387681723
"Tnfrsf1b",10.0549064608636,10.0042125146665,12.3065877301145,12.6899866745746,9.9833342303489,10.3512095142297,12.2556051751889,12.6457745639907
"Cd40",6.23188521631069,6.67161072402843,9.26997352843168,9.50651737402225,6.64536135811843,7.36994148145852,9.18442227215639,9.94772933152399
"Tnfsf9",6.28529103053845,6.96552831555975,8.02766038256967,7.78589495025604,6.80776733883944,7.2168990486468,7.91656756951439,7.98987070543536
"Tns1",7.72156387289957,8.09569010709473,6.18518928410438,5.50274116499698,8.06289632764219,7.76816897307974,6.57303944579454,7.34002368154823
"Top2a",7.90432906133395,8.61137145477968,5.63225460158819,5.68782166859038,9.47369194220323,7.63789476294271,5.75213811660312,5.35944257742759
"Traf1",5.78353209906975,6.26639196463818,9.97715323220798,10.6461755151607,6.31911087851549,7.15004443287019,9.64581956832443,10.1718064763851
"Traf2",6.8646411948937,6.75788772825129,8.43184708789006,8.87663547588368,6.64761032669571,6.23079155336576,8.28770977694186,8.99720142654156
"Tnfsf10",4.55765900332345,5.1864664107724,7.94929520666191,8.23199852223646,4.12760270973723,4.64530250740144,7.20004425450721,8.67469584722105
"Trf",11.45117168555,10.5376643128591,8.66486295648101,8.23530303032061,9.74060169698675,10.305613721456,8.51141889362252,8.26895832351922
"Tfrc",8.55727035741796,7.85504289239935,5.20503570158209,5.66432434527525,8.33798007278175,6.68840655597385,4.43809849687425,4.33218831122239
"Ttc3",5.87825842459165,5.15132549654068,5.00793509668274,5.04389711195502,5.37552874137593,6.25153883356353,4.77773620704747,4.36162677810895
"Ttk",6.89381535101086,7.58552801482685,4.44198428229195,3.79207288794719,7.71979748049659,5.94911204091102,3.56669106339072,3.34663991994527
"Tnfsf4",4.11109420432835,4.56873368692203,7.52772809529901,7.42366264162644,4.10302400428654,4.35267675585128,5.32310655418039,6.6793720841983
"Cmpk2",7.31258630107275,8.23435954551617,11.7547617658887,11.8887252133076,7.27049997009219,7.54675472441205,11.2403955806274,11.9934745648249
"Tyms",7.6664204106975,7.90503075769443,6.48247401543559,5.73810111841556,9.28016004689133,6.96609872916506,6.35190449527487,5.49516694296259
"Uchl1",6.50434243242951,7.51148960980554,8.58362518864956,8.2620066983707,8.66159839809391,7.05726266305353,7.59853016833734,6.6668275620457
"Ugcg",5.61919779123728,6.13351518214664,7.12902662632867,7.00455045859525,5.63417176939818,6.27703598818433,6.32767153552215,5.97972038912913
"Ulk1",6.61438318261584,7.2224038149802,7.17434625164226,7.09988756551797,5.98764505462263,7.03697859278539,7.43769468728305,7.77132535663942
"Nr1h3",7.98395828263994,7.65844481316371,9.92306174441075,9.80153639283164,6.55256602820274,6.47756886943658,6.13443697706437,6.37464986996236
"Upp1",3.68700870160608,3.30319252142861,7.5656110793408,7.82967996364812,3.66164848632535,3.39792710787669,9.14878893813226,6.17507666753515
"Usp9x",8.45238409909182,7.53281475826497,7.80237384779324,7.69425535717447,8.43637782843829,8.18256517762339,7.15782977951362,6.52497883151432
"Vars",6.40206673618769,7.19008189574154,5.60495445131747,5.33354591755638,7.00942231587188,6.92137854605092,5.47696588570067,4.5092595076405
"Vasp",8.74973044655569,8.59085021324165,10.1877648338514,9.9147229899137,9.20806505390027,8.53493949724082,10.1828519226664,9.31687491779182
"Ggact",7.09643870542844,7.25545481693989,5.64626961032908,5.70980328886158,6.56788991602274,7.01420233575576,5.23382293625301,5.4787668217282
"Vegfa",8.51152501995978,7.94779572579281,8.94089870054256,8.61342213208906,7.67818480999816,9.34991295212785,9.96117599786711,9.51022941147236
"Vegfb",8.28489067013476,8.98955192032899,7.59224027484275,7.56465132681602,7.60738110734471,8.81162094669192,6.870191616123,7.32107847214965
"Otulinl",10.0312063278799,10.1119148473427,8.38184145713306,8.06941190022712,9.90874244095031,9.78108945463941,8.76709186056576,8.63146417298698
"Ezr",7.94733025028435,8.62720870407252,9.38544018220327,9.55733837954997,8.98153391969294,8.62035365163226,9.65844410123352,9.44925057424416
"Vrk1",8.15815740640501,8.34838570650699,7.07277699428504,6.47173892078202,8.81455835871225,7.71833426937856,7.33165595394552,7.12761682963555
"Apol9a",5.26473850266977,5.25620017763759,7.44742244776766,8.03027575766578,5.4546465982344,5.43078482891139,7.31988720041841,7.56634893290858
"Eif3l",8.80813317086206,8.7260581121553,7.99242173328313,7.91174319104126,8.77155470174462,8.70953805907553,7.92623463128659,7.38805575880113
"Tmem184b",9.53358187114668,9.87934623684451,10.6140588135318,10.9014160648636,10.0457890431875,10.3563473807038,10.6648641170087,11.273492900591
"Sun2",6.29975690327714,7.16597425090381,6.53885601579178,6.54827580353998,7.35356272919296,7.52133126926096,6.01689781773444,6.51496193095035
"Alg12",7.75377084782683,8.51271672013584,9.09795554637293,9.83140045159427,7.93629203603074,9.08335179825903,9.47017705331659,9.87871005670037
"Pim3",5.68996681396422,5.67404385790765,7.01530936837562,7.79596626244962,5.68267390910865,6.6999482661589,7.46473256132377,7.83539864651134
"Tceal9",8.89491125579194,8.82802026034565,8.05112674499063,7.75792683423036,9.27024092891513,8.65870854723432,8.12365168669148,7.64771135825442
"Rnd1",5.20645728871005,5.59173138968911,8.03966712616703,7.50625772026856,5.4512196931744,5.87683861389567,8.0539936600208,7.46283068904553
"Wee1",8.19973898726998,8.77394037846926,6.54475756785575,6.55661935999131,9.31821303815202,8.37499307406247,7.18101559453914,8.1722079968485
"Soat2",4.06355668135594,4.85309588614053,6.38911348166448,6.44283779996378,4.83131170746327,6.56849355309707,5.43609119967997,5.879132390604
"Fgd4",10.4656796644468,10.4163680343295,9.20641919221781,8.80309652605882,10.0136876705353,10.2178578140485,9.17843774371575,8.91217127285395
"Slc49a4",8.61284311714172,8.44773405394169,8.98245397270813,8.93754172820136,7.11217377809868,8.50859477101732,9.14201266903273,9.31385404633694
"Cip2a",6.63275569781695,6.96238739110139,4.5244760583422,3.47633850856885,7.08249087434415,5.98250302147943,4.61568950134222,3.92907788574354
"Zdhhc14",9.19638120221057,8.68922768004973,7.7965719254312,6.99101580460299,8.71030744112436,8.72049400231489,8.43281298490631,8.11325926011038
"Lemd2",7.16600604347127,7.62115512164049,8.06752251294601,8.17831130565614,6.97353123102695,7.96139725163314,8.4163635257584,8.76827031159536
"Adamts10",7.51896763938519,7.86558297815405,6.81906886245112,6.51231870710623,6.8729599538981,8.06291989306707,6.80053262816214,6.56796473177165
"Enpp4",4.96275329312761,5.33930436320205,7.98228126953752,7.71418589042519,4.50788012799253,5.16876304446487,7.26758836442013,6.55649137342379
"Clic5",4.8194808780973,5.57926534860111,8.68863852017778,8.13067364548692,5.15369428458805,5.52990299188394,8.15816168157873,8.96121687910994
"Treml4",5.30509039214618,5.16958674510906,7.39129618890274,7.91283709861663,5.76633689306435,5.50615248614783,7.40637897991334,6.83691531278077
"Plcl2",7.38001482152696,7.4586365280229,9.0021493894015,8.11223018314979,6.94140850190482,7.7191659094925,8.93631429410456,8.76140947328567
"Srsf7",7.23623221957898,7.11040476946725,6.38756191065708,6.27793087379078,8.02768608200128,6.80665541837084,6.45570405702971,5.34329956451146
"Mib1",9.75972275135392,9.47106775064736,8.94090411672333,8.77694691902746,9.69252482481952,9.46973577769077,8.75482132913891,8.28757705403936
"Ticam2",7.72705560874193,7.76999226991882,8.81981565958818,8.70542455309711,7.52238704432148,8.36135381251784,9.05592891922007,9.04741689195795
"Gm4841",4.36318238636491,4.67463680166896,6.63306355647786,5.54721988076291,4.05148338683317,4.38475573898816,5.91903148026404,6.62868441854402
"Plaat3",6.12473530418237,6.88052453996748,7.687098220796,7.46393918721605,5.52049977250338,5.98062770618663,6.62790527124822,7.59786883352853
"Lrfn4",6.38704109211896,6.29541314125243,5.20633416366965,5.44459210575552,5.53680864362407,5.82422798680686,5.12855566883412,5.29922122522983
"Cyb561a3",7.80824207530789,8.33240112675993,9.0966871179909,9.15855553334446,8.01425539184853,8.506620100175,8.68856392032008,9.02629231524859
"Glis3",7.25525226135588,6.91224448131458,9.31388479858431,9.96226354231548,7.69360120450721,7.1481837927316,10.0374807650012,9.19870826709852
"Ric1",6.68041255077627,6.28248317911235,8.7697245999715,8.31289421638848,5.7998119855747,6.67533571395109,8.4014153505007,8.41111484064037
"Atrnl1",6.2676435548944,6.01504770356448,6.87513857102234,6.91398049612212,5.05975296001016,4.59733610587988,7.42892883105184,5.94585220916935
"Zranb3",5.50062521507649,5.96564306229522,3.97209607978904,3.47755642690493,6.22296853868082,5.60811918830738,3.48645843430828,3.5475378965701
"Dars",8.86428943397205,9.00126828112622,8.27078980295405,8.58798862910072,9.53938131307052,9.16220206240968,8.41464116755582,7.63447561081053
"Zfp101",5.76662330121311,5.63581842019634,3.42519769009521,4.42459688110876,5.8463967610223,5.40423867169554,4.34095986783185,4.04683148740061
"Zbtb41",7.91608363856531,7.55686729304741,7.65647305914627,6.87269693021149,7.65080812991205,7.27429672440463,7.12045047897606,5.13942684741545
"Smg7",8.47267913466404,8.13841017936567,9.46380494757356,9.26742408028743,8.05951024439937,8.42924480932294,9.08980849594153,8.96608775117986
"Smyd2",8.41899920422731,8.23548160182557,7.11321149837106,6.51767998973022,8.8282745704296,7.62730861732592,6.47845672251711,5.30832828613448
"Zfp36",9.92608376252763,10.5697279521332,11.5225470027768,11.7550956296477,9.82063731234575,11.5422982080949,11.8704419532934,12.2780884153605
"Slc39a10",8.82437779507316,8.38599856964417,7.30513224697778,6.88832811632481,8.08941789803534,8.84678511600874,7.8371770321586,7.53557691972844
"Nemp2",5.59469256174445,4.88158774423376,4.25026358487536,4.34179136432816,5.11352896272596,5.57901529151296,4.04455020105179,4.33880450756071
"Pms1",5.94207770125393,5.99124305738429,5.26823425012881,5.48702412595224,6.18525176554556,5.97799306081682,5.47620237506097,4.51861827464632
"Dner",3.29107317347423,3.7836137993929,4.70156854077141,4.56433542279433,3.85007793278305,3.36293770483225,4.00507133726908,3.62531544939777
"Dgkd",7.37193850953743,7.5905049442727,5.61077839788974,5.41468041357842,7.57837282566892,7.41098365935964,5.50526153143466,5.37570352575076
"Zcchc2",7.05376071755535,7.3853836150154,8.68260809250172,8.67857204195654,7.11798984195042,7.46013437863034,8.78702283456755,9.35891392613352
"Slc2a6",7.06888637675761,8.85598165781096,10.1120606278749,10.7567710084257,6.89375893714273,8.30954809075916,9.28424442936896,9.73909808173981
"Gbgt1",6.71808526851082,6.78682924492893,8.0088118964399,8.09756124083184,7.07579901647745,6.99864661448512,8.45772918372319,8.2239983114237
"Phyhd1",6.94260565621534,6.82199296044722,8.22359486550008,8.19599490656203,6.5034042908979,7.92158355894052,7.80060197272368,8.05757084584458
"Nup188",6.8828773285127,6.85188330852177,6.6853405940991,6.55873333590459,7.6434836495298,6.9209483387879,6.45988365848713,5.67709909990254
"Gsn",10.52323797567,11.3027670970788,9.51653228212957,10.0424619010446,11.1913569701359,11.2091934617092,10.1365055008424,10.5430017051661
"Slc30a1",8.49122627127766,7.93897633251316,8.52559105706018,8.50633680988107,7.90412103856686,8.38786346564726,9.02931817613684,9.71925947930274
"Slc30a4",7.83991338601582,7.34314029468151,6.64030234050514,6.7910598209131,7.66338793987932,7.3728047775303,6.19390859342423,5.98756844599545
"Cytip",7.11394252548664,6.71748954307808,6.0366977738172,5.68027119373605,7.34457137006454,6.2799600083973,5.88528651860168,6.14598267369655
"Zyx",8.8522183388989,8.73676713903811,8.63000197524447,8.4783912678783,8.3795430794343,8.65650895271224,9.32302233579173,9.75380637026958
"Pkp4",7.74913702416647,7.84117239831572,8.75749573531589,9.00843367413085,8.09504782879484,8.31572071056923,8.46873370945143,8.91875106865611
"Gca",6.92482577071184,6.78216695537799,8.25170383605827,8.17392371887697,6.23092821629523,7.31771919896641,8.33055188457022,8.7033515568807
"Mettl8",6.07878613248045,6.54265292854316,5.44947405008507,5.92595472225888,7.06488834736752,6.60349761300682,5.84731424913759,5.54927248393818
"Pdk1",9.4195717921575,8.90207171808151,8.01141297807216,8.04513672385453,9.88650015785756,8.43153945150177,8.44606453404279,7.32140735166195
"Zdhhc5",4.86095194186929,5.33446565689522,5.70629242752445,6.75214775690343,5.37484557953439,5.60886510022342,5.81869259619197,6.29353209760135
"Kif18a",5.00511065599782,6.42508350068343,3.69719173987805,3.84950389643285,6.25643181874534,4.90732791352593,3.89351533558191,3.98420959502597
"Arhgap11a",7.4105723373283,6.66132394398513,6.2823376778918,5.98221383855899,7.94473631844313,6.90904150691497,6.2376306938709,5.60304869222889
"Rhov",7.20991360534446,6.52470520800994,8.03591772540946,7.94641945168401,6.86790170526828,7.0817126838566,9.25018579132387,9.58171575209342
"Kiz",7.84289325280136,7.23315304019623,7.03129712212173,6.72095488699163,7.8311212266147,7.15461385742524,6.80373435159014,5.95174640684851
"Npepl1",8.48661770025849,8.57176028719522,7.61769145361125,7.57608079217274,8.42339159323824,8.36235983277863,7.36130268076485,7.24125429176309
"Slc17a9",6.26046820153667,6.54027998788718,5.4887248022413,6.00666210510398,5.8222177235259,7.03437074985028,5.1049462907017,5.1683226769603
"Helz2",7.44143827729802,8.52206719476261,10.2123548709432,10.7331509108849,8.14766241485969,8.65974447556147,10.0249512359492,10.680766629263
"Eif2a",9.80953590260355,9.2700646829623,8.54603675448935,8.66384567812349,9.4709623258472,9.94587807983692,8.39961432959449,8.54181974016594
"Fcrl1",6.4932646399786,6.36700162723514,5.36041347734063,5.44197757687831,6.5471010803611,6.59366206295866,5.78460579415149,5.63303655419773
"Ciart",5.20291605007229,4.90536659430411,6.22889917126623,5.64387837226223,5.18432662849549,5.55328184125759,7.20915240331886,6.68716360529943
"Rsbn1",6.71320071619105,6.72861209933917,7.96740253317963,7.89674949878789,7.21791569494298,7.48415826458458,7.84593362994507,7.58324193658714
"Cenpe",7.37506207811519,8.48016982622655,5.20227392312183,4.39022248333046,8.68046826874511,7.41634470727815,4.6563525529084,5.08299224506055
"Gbp7",7.25373549866733,7.83432107133043,10.6406422942786,11.2372396402614,7.02033276881083,7.19314881535621,10.3712764848264,10.6886248026505
"Ddx58",7.36304584726785,8.14437231613513,10.2370686595535,10.2835232055321,7.67893376821376,8.23605665743008,10.0023216859375,10.2656263383285
"Nol6",8.01019832573313,8.10885468676729,7.37077337834037,7.84476126393992,8.2616010265493,7.99041605619538,7.69753342632943,6.4720305569053
"Arhgef39",6.21570417917933,7.75400964227947,4.74044796590731,4.63830302295267,7.52078833624853,7.3252540536387,4.69602372363007,5.45294787334393
"Galnt12",5.55045923735353,5.84415088711329,4.57158734292267,4.50342581198123,4.91677570036523,5.28171499902684,4.20190740369316,3.73448892164226
"Abitram",6.86567302023243,7.45368820612965,6.63010064440652,7.14461620216489,7.43373582827958,7.82646577250207,6.95688505011132,5.96931806151085
"Tmem268",7.27455598920734,7.13218338265006,7.99390172187493,8.45737295271689,6.09842173544614,7.66073882468785,8.94268973929676,8.83009139138436
"Haus6",7.19800102176888,7.48219151582643,6.59079888113374,6.45895884617304,8.15186078395148,7.13192320017166,6.44348502988887,6.25142691446122
"Pabpc4",7.77954203913427,7.64482282753143,6.98975960226112,6.86493645462964,7.94451057751103,7.4252670964271,6.67780914295652,5.8085441945575
"Zc3h12a",7.43612689463146,7.21465230294074,9.1965126689695,9.35888081574658,6.65157485333767,7.34724088533588,9.07813485123221,9.41644352729686
"Eva1b",6.62247135119845,5.60446985888639,6.69010445222577,7.18098974328514,6.46052056577609,6.36574971682655,7.452577409413,7.83685849260208
"Themis2",10.0007851951103,10.3007412734801,11.0703325902508,11.3825687205072,10.0848665898051,10.071991752736,10.9314638450876,11.5489534075097
"Wdtc1",7.78039093395382,7.42919218495319,7.98293751093526,8.09533577468837,7.34156298808798,7.72186627159969,8.80585057309262,9.2749199274908
"Man1c1",9.68405699921296,10.108315462593,8.20845434936435,9.15880678206475,9.96800913037872,10.7489251882956,9.02805270180625,10.0167669357741
"Dnajc11",7.68147966791444,7.42811432021126,6.9463603372335,7.32950405659206,7.84865539854235,7.36007117827101,7.03208244628042,6.16364139193299
"Plekhn1",7.93761697363441,8.10882272833067,9.86532993591295,9.55848458322617,7.33620081268498,8.68405704492423,9.75461564463853,10.0047377485455
"9330182L06Rik",3.96420042894171,5.28162211883337,4.03510956173279,3.51585763506094,4.78840140096292,4.93506420446385,2.95285922801774,3.7585391527502
"Zfyve28",8.30051889656128,7.58444574658534,5.86002364917673,5.31344862063185,8.08943215306831,8.00171240606016,5.90355737481189,5.74138761525503
"Tapt1",7.39649873501367,7.16837565451218,8.56050034026334,8.3057368878894,7.3762378961981,7.42106727639559,8.18109397918034,8.00533612488536
"Guf1",6.90334546549543,6.65237140220304,6.36338316954143,5.80647624672345,7.18462959064345,7.06044497328361,6.08449012194367,5.37590056985038
"Ppat",6.10352118479606,6.09571434835742,4.75623616889389,5.03508909832592,6.19373821220365,5.54233756464387,4.81817103103413,3.99393293584159
"Cox18",8.0750395209555,7.83045941727674,9.13730687907588,8.9430553247646,7.92713525352128,7.63756904851608,8.83577441920144,8.58711006520181
"Plac8",5.0485647804267,5.81096664711723,8.26307953236339,7.12503688167281,4.90795719938086,5.62235536644021,7.7660896785971,7.91007267523684
"Lrrc8d",8.53009984073153,8.96622436459113,9.71288725904626,10.1038851197465,8.91736458928246,9.46830945088612,10.2360496772843,10.3446771507501
"Galnt9",5.20388527675504,5.21488134834711,4.1000020750171,4.34463854456045,5.74723567954754,6.60300491625885,4.32229859482356,5.12894787522002
"Oasl1",3.97058387267137,5.8003924341749,10.6410106444842,10.9660723383284,4.87808535289265,5.67472105792529,10.6553626065076,11.5295581590572
"Trafd1",8.6478195762803,9.04576117546656,10.0185397028713,10.1605508949701,8.25350788196004,9.10788786778201,10.0756397349529,10.4258064998882
"Naa25",7.32616503220133,7.55171609840485,8.39205074729944,8.59626522425029,7.15018863767127,7.75699606563111,7.91340649828631,7.84609140239456
"Micall2",6.37254314280777,6.55353979967776,7.07752561606814,7.567000465036,6.8185222582496,6.66087777335608,7.55823530943542,8.37215778648762
"Snx8",8.9670702651317,8.83489450104637,7.77718720103697,7.81617285164631,8.49856230570628,8.96813729429124,7.82407589013891,7.91097099295893
"Daglb",10.9671390775311,10.0442645817693,8.39548408269505,8.0966555031369,10.3663498390193,10.4409536525017,8.89618229909081,9.41557958751671
"Creb5",9.23751525403972,9.32053429627781,10.6234499266655,10.6709398308124,8.97286914499566,10.1512885752255,11.0077899141477,11.1677085516514
"Tmem150a",5.45089247587475,4.99430546661017,4.08654231918018,4.17845641927887,4.86967737036927,4.51703723413037,3.62804292234968,3.51695287742159
"Mat2a",10.9583459467322,11.012647683521,9.73861693365335,9.8530781869493,10.9330637073222,10.6907435033349,9.81937684452821,8.69271447554375
"C1rl",5.58281509026159,6.16874036843033,8.08653464822363,8.06041277057407,6.04695844338694,6.22351668558181,7.77995077535776,8.35341551372746
"Klhl42",6.35927179784683,6.87345406259005,5.77611555259716,5.68849180284563,6.54422283674405,6.78421603120462,5.68638527787727,5.06101033896031
"Amn1",7.10854949627303,6.19558495766119,8.06256843670468,7.26361670064195,5.85520056106439,6.94888955992154,8.0269737343261,7.18699600387534
"Mark4",6.61354304051016,6.57571688307435,7.48765035194317,7.23587684747813,5.55066172186608,7.19280669263476,7.57950902405882,7.48672239626943
"Atp1a3",10.2022162828377,10.2092539545858,9.03486230420597,9.20584399937716,9.65009263279445,10.675302637185,9.29636473490635,9.43962766585723
"Samd4b",7.05202680960438,7.33843077291411,7.96686978949227,8.67057696305841,7.61626886960183,7.93434100834461,8.29402724968002,8.61186581831678
"Rasgrp4",7.79107858470791,8.39347112487849,6.63233782643545,6.62219400908408,7.48033625075344,8.47106612467778,7.27379373045552,7.47998321679012
"Dpy19l3",3.89504887139519,3.42601053501875,5.02603754142622,4.77731673567185,4.27818924688212,3.8836222969794,4.79771276818251,4.83256994368083
"Prc1",6.72205588387773,7.85339045346395,3.82616416486521,4.07498538867338,7.87983567696003,7.03974310289068,3.93318268916576,4.76186000876395
"Tmc3",5.01065914195822,5.48854106645413,6.10545339652597,7.02266267342391,5.53497507785005,5.44107975718951,6.80003256590345,5.27453463337531
"Pgap2",8.09678543857034,7.50807732372727,8.78794834778199,8.5956127528431,7.91918471532957,8.4577165017291,9.58171567826747,9.41895911311218
"Xylt1",8.06710786014366,7.97855674238842,6.80148109779737,6.93833746252935,8.45431763402634,8.59928208800152,7.31660376952468,7.73283704994152
"Dcun1d3",5.68731308290767,5.97635179077998,7.0578006912836,7.11816557972177,5.95258837335901,6.58820836533886,7.08557477295729,7.50264403125172
"Neil3",7.31244013866242,8.45298460215023,4.51871496040774,4.27388759782142,9.31150249067956,7.84593678717676,4.22713436334641,4.69815116595477
"Ddx60",7.53616317436651,8.24090101511301,10.2243530450459,10.4136831896879,7.28324008524774,8.2430919896172,9.59957320303395,10.2499014346213
"Psd3",8.03235503873755,8.22940085327132,6.13324937010591,6.39111981007335,8.81053670743224,7.59653787314461,5.42140265391928,5.63274712743672
"Cpne2",8.4242897642563,8.89930415938863,9.4048279217603,10.3615036916526,9.2219524749073,9.44205056813615,9.8218111521313,10.6405525808714
"Txnl4b",8.8044988332306,8.53258736344534,9.56308451271249,9.20384210626007,8.26915671311322,8.52151209363404,9.51660158161867,9.59843028751513
"Nup133",7.35955286841338,7.92754024828427,6.50420250755243,6.72854472759414,8.23953755746295,7.68812848193297,6.41605278449992,6.24683381861958
"Ttc13",8.77038136118688,9.15550095205878,8.4269813206777,8.53663090227631,9.09765968424661,8.86647880935868,8.37247548946084,7.06751646037135
"Mmp27",9.20730604625073,8.65896747659293,7.45434324110283,6.84489675853809,8.07006862081191,9.02524009976369,8.37406182198378,6.53798424660802
"Kank2",6.83793969005366,7.98944222227119,5.62047496963465,6.66064522470123,7.37568986275892,6.95898954475779,6.10009475812698,6.15941861302854
"Plppr2",5.79037361029871,6.62225564190081,7.3095504135806,7.78118680543953,6.07654101303772,7.43046437401941,7.27634230386163,7.7306783029694
"Zbtb44",7.89775745322648,7.50539857580909,7.28834795396288,6.92751111624386,7.75210678734412,7.68477401141903,7.21097669103119,5.86874654572872
"Sc5d",9.86966051405217,9.88516700696912,9.3247749073864,9.24527382209996,9.26767138168414,10.1524263762488,8.50907789084354,8.49078414773251
"Zbtb16",6.35486454909665,6.35124235795204,5.6139668775258,5.73277401224303,6.3373469766354,6.84400996872451,5.08668703189146,5.5184788413117
"Fam214a",6.78457884687305,6.81248189381614,5.68404506969004,5.36897115793125,6.02774688708532,6.30788639502883,5.20915199409016,5.74913147928085
"Plscr4",7.53223734676468,7.91696751711462,6.33732885952562,6.55710987743232,7.15608692808958,7.58868730767391,6.71117155392579,7.03872745681355
"Topbp1",8.44289428826425,9.05976727737668,7.26238619550609,6.88490862624068,9.3868010200482,8.35120131989815,7.36244904205447,6.72613644021271
"Parp3",7.98637065710461,8.57700488847511,8.9908402030817,9.34717673448137,8.09955856305883,8.76767573228295,9.19895277284415,9.70246591483655
"Scap",8.09645686221102,8.31901197150526,7.28687323261446,7.42502770220728,7.81302990664708,8.42437170648584,6.86032643331707,6.32617547396146
"Alms1",5.95608954745502,6.12252720375787,4.88096312079399,4.97808796051,6.6162407002015,5.5269128029106,4.90996129226512,4.71102140766909
"Ifi209",8.956140847901,9.06058133272268,11.7210161269392,11.5452901537636,9.41714266220338,9.65873199323431,11.7393839288837,11.6965763942952
"Phf11b",8.01260089262334,9.03401441100412,11.9463779018488,11.5888904603661,8.86721826701998,8.66629475792866,11.7483692221504,12.0144976476751
"Phgdh",4.58592539121657,6.35055336116839,5.12811297729176,5.45819511170302,5.26160058405861,6.95013991412963,4.2932987210932,4.93654914529911
"Gbp9",6.17193493413197,6.75280111072084,9.0930693878626,8.92287346987309,6.67767096468756,6.06692527423633,8.11847936998213,8.49401348285928
"Ints6l",9.78929945060113,9.93205056574592,8.73104249634719,8.19210325721775,9.18442089601037,9.52342999404706,8.31924606877858,7.93978456762225
"Pdk3",5.71693120532689,5.01826236908902,5.58060985414701,5.59138606021771,5.19561825494698,4.63081852302936,6.09039877194442,6.02530485340219
"Ercc6l",5.78895685068394,6.60574507419662,4.09790651533259,5.09539830019125,6.78454698887241,5.27909321275818,4.10535138108382,5.12888169158761
"Fancb",5.27993207634321,6.10792038809311,4.87734413462378,4.23266462943164,7.06180818552212,5.374346559214,4.88403450797308,4.66651561623435
"Slfn10-ps",6.04114698071657,6.85294513200744,7.60728484533504,7.91886615272406,7.00304245824859,6.69911757916517,7.78940676660998,8.38052090246934
"Brip1",8.11251423684653,9.12622763481829,7.38832195154486,7.09347287126876,10.1281541762834,8.32880488234497,7.3204359154133,7.4541874528116
"Dock4",7.78480461685201,7.46744408558326,8.48802865226017,8.79718644822019,7.73228928455918,8.09393280245623,8.6887390789187,8.10130730489091
"Akap6",4.03375165875747,4.07425219199687,4.85062172467636,5.41023233357711,4.3974823600132,4.16610153389114,4.28251040767878,4.46511162500559
"Banf1",10.2240035978849,10.2151326752467,9.32585248086696,8.94437319667448,10.5432338377821,9.96972768305154,9.35460800669622,7.99918126504175
"Irf2bpl",7.86937959140561,8.06282701031225,8.70734458645073,8.80100749380415,7.78782159278505,8.57389159239387,9.37561000737483,10.2553072067272
"Cdc6",6.7481657977035,6.70185015231753,4.45069338355209,4.31929747918952,7.62845024924516,5.50953829888923,4.06659435557799,4.40056549909237
"Serpina3f",4.02772150445124,4.81456441570468,4.9194333674327,5.06557764948924,3.99979529865316,3.84760692266956,4.67769318878081,5.68019496920717
"Mtr",8.45648725265372,8.30609375733776,7.08679398272815,7.12917665305914,8.50771644909295,7.94759061726864,7.66535731058271,6.4894412153345
"Zfp367",8.00491448007159,8.37998720737825,6.91581939597867,6.692545811838,8.77396570715517,7.77748988062042,6.94076997492611,7.22641184041479
"Farsb",6.95441931949699,6.44165931432678,6.82470502904583,6.09240829106936,7.17069700399493,7.47898942943164,6.4274606732258,5.46177517940548
"Gadd45g",7.56736200594469,7.42132854025076,8.33598460126878,8.48742249549096,7.52330066144302,8.72512564878694,9.93758020510449,10.6358199575102
"Gdf15",7.56389571636554,7.83522482552505,9.28419023991836,9.23163587255945,6.74475360032691,9.77570050961251,10.4370389288907,10.7930643408574
"Gpr34",7.22518271037454,5.3653322877654,3.50415138825687,3.6420228187935,3.71971876564211,4.11649422715403,3.53196962004541,3.34269850976234
"Impdh2",8.78491293622623,8.41253426091278,7.13164585284574,6.3501006869643,8.84319388558588,7.63171598501972,6.85166667444928,5.82251211370323
"Sh2b2",6.31972481018815,6.81176261609787,8.35162448386179,8.74537509937612,6.74171857649356,8.07751751358923,9.47761821814037,10.4058511215531
"Oas1g",8.47989522462795,8.71735362213099,10.1639062389448,9.69264882101263,8.26243503937097,7.79877204805445,9.90601383092745,9.7122995123162
"Oas1b",6.95045764850704,7.62180941826413,8.96966051550633,8.9967965603416,7.16407974730109,6.95541234643103,8.7673376448515,8.89713169541395
"Oasl2",9.33805602511708,11.0936754298142,11.9791598710155,12.2720934082843,10.7147214639584,10.8627741338827,12.1192941650786,12.3649906462218
"Pced1b",6.24017154267934,6.59343388583358,6.66269775787479,6.6041847355775,5.79639196900575,6.53435702089231,7.23171383619473,7.33488406630902
"Klhl6",7.90538963451639,8.56323966586299,5.77538059759866,6.0905962216657,7.33428411834989,7.58732157291472,5.70127453402404,6.49835870809096
"Ccdc14",5.34154143166305,5.76038606638019,4.65688514835384,4.80187621211998,6.00669422625251,5.48927673109189,4.74085957632026,4.5291784720455
"Pde10a",3.87771194429698,3.84938171343349,4.75258876908784,5.09743370072749,3.27922452250555,3.35451669124376,4.68948364006739,4.45464755431864
